"Anatomy 3D Atlas", "500,000+", info@3datlasofanatomy.com, https://play.google.com/store/apps/details?id=com.catfishanimationstudio.MuscularSystemLite
"Davis's Drug Guide for Nurses", "50,000+", support@atmoapps.com, https://play.google.com/store/apps/details?id=com.usbmis.reader.dadg
"Human Anatomy Atlas 2019: Complete 3D Human Body", "100,000+", support@visiblebody.com, https://play.google.com/store/apps/details?id=com.visiblebody.atlas
"VIDAL Mobile", "500,000+", vidalmobile@vidal.fr, https://play.google.com/store/apps/details?id=com.mobicrea.vidal
"Squeezy: NHS Pelvic Floor App", "10,000+", help@squeezyapp.com, https://play.google.com/store/apps/details?id=com.propagator.squeezy
"EMT Pocket Prep", "50,000+", axddls6k@inbound.intercom-mail.com, https://play.google.com/store/apps/details?id=com.pocketprep.emt
"Muscle Trigger Point Anatomy", "50,000+", email@realbodywork.com, https://play.google.com/store/apps/details?id=com.real.bodywork.muscle.trigger.points
"Essential Anatomy 3", "50,000+", EA34Android@3d4medical.com, https://play.google.com/store/apps/details?id=com.the3d4medical.EssentialAnatomy
"Pedi STAT", "10,000+", contact@qxmd.com, https://play.google.com/store/apps/details?id=com.qxmd.pedistat
"Фельдшер СМП", "5,000+", admin@emhelp.ru, https://play.google.com/store/apps/details?id=com.igenapps.FeldsherSMP
"VeinSeek", "5,000+", veinseek@gmail.com, https://play.google.com/store/apps/details?id=com.vs.veinseek
"ASCCP Mobile", "10,000+", info@asccp.org, https://play.google.com/store/apps/details?id=org.asccp.mobile
"3D Motion Human Anatomy - teamLabBody", "1,000+", teamlabbody@team-lab.com, https://play.google.com/store/apps/details?id=com.teamlabbody
"Toy Time", "5,000+", octopus213fish@gmail.com, https://play.google.com/store/apps/details?id=com.stGalileo.funnyTosycrush
"Animals Sounds (3D)", "100,000+", asder31@hotmail.com, https://play.google.com/store/apps/details?id=net.balinsweb.asd.animalssounds
"Panda Bubbles Hunter", "1,000,000+", freedomgxmason@gmail.com, https://play.google.com/store/apps/details?id=com.obikecoco.bubbleshootergame.pandaFirefox
"Zoo For Preschool Kids 3-9 Years", "500,000+", asder31@hotmail.com, https://play.google.com/store/apps/details?id=net.balinsweb.asd.ourzoob
"Little Piano", "1,000,000+", lemon.gstudio@gmail.com, https://play.google.com/store/apps/details?id=com.lemon.baby.piano.kids
"Panda Bubble Rescue Garden", "50,000+", liux163868@gmail.com, https://play.google.com/store/apps/details?id=f2game.bubbleshooter.pandapop
"Pink Unicorn Fashion - Magic dress up", "100,000+", tuanhgames89@gmail.com, https://play.google.com/store/apps/details?id=pink.unicorn.little.kawaii.dreshup.girls.baby.pet
"Paint and Learn Animals", "100,000+", sunnykidgames@gmail.com, https://play.google.com/store/apps/details?id=com.sunny.paint.learn.animals
"聽故事~有聲童話故事館", "100,000+", tiallian0806@gmail.com, https://play.google.com/store/apps/details?id=com.tiao.tbabylistenstory
"ice princess Jewels Classic", "100,000+", freedomgxmason@gmail.com, https://play.google.com/store/apps/details?id=com.obikecoco.frozenJewelCrush.JewelIceLegend
"Smart Launcher(Best free launcher,no ads)", "100,000+", juan.zhu.hz@tcl.com, https://play.google.com/store/apps/details?id=com.tcl.android.launcher
"Easy Cleaner - Battery saver & optimizer", "1,000,000+", vahhaalysa15@gmail.com, https://play.google.com/store/apps/details?id=com.furiouscleaner.batterysaver
"Wiko Launcher", "5,000,000+", wikoapps_support@wikomobile.com, https://play.google.com/store/apps/details?id=com.wiko.launcher
"Loud Ringtones", "100,000+", bestmusicstudiotw@gmail.com, https://play.google.com/store/apps/details?id=com.mygoodtonesinc.loudrts
"Pink Roses Keyboard Theme", "500,000+", trendyteme.888@gmail.com, https://play.google.com/store/apps/details?id=com.ikeyboard.theme.pink.roses
"Color Call - Color Phone Flash & Call Screen Theme", "5,000,000+", phonexlaucher@gmail.com, https://play.google.com/store/apps/details?id=com.eztech.color.phone
"Apex Launcher Classic", "500,000+", support@apexlauncher.com, https://play.google.com/store/apps/details?id=com.anddoes.gingerapex
"Color Call - Caller Screen, LED Flash", "10,000,000+", developer.oneappteam@outlook.com, https://play.google.com/store/apps/details?id=com.app.phone.call.flash.screen
"Animals: Ringtones", "5,000,000+", android.dream.studio@gmail.com, https://play.google.com/store/apps/details?id=com.dream_studio.animalringtones
"Love Messages For her", "100,000+", lovelyappsforu@gmail.com, https://play.google.com/store/apps/details?id=lovequotes007.love.justforu.Loveherlovely
"Multi Apps – Multiple Accounts simultaneously", "1,000,000+", williamlin868@gmail.com, https://play.google.com/store/apps/details?id=multiple.clone.apps.accounts.lnstagram.whatsall
"File Manager", "10,000,000+", app.support@alphainventor.com, https://play.google.com/store/apps/details?id=com.alphainventor.filemanager
"Chrome Beta", "10,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.chrome.beta
"ASUS Calling Screen", "50,000,000+", zenui@asus.com, https://play.google.com/store/apps/details?id=com.asus.asusincallui
"Adobe Acrobat Reader: PDF Viewer, Editor & Creator", "100,000,000+", adobereader-android@adobe.com, https://play.google.com/store/apps/details?id=com.adobe.reader
"HTC File Manager", "10,000,000+", gp_filemanager@htc.com, https://play.google.com/store/apps/details?id=com.htc.filemanager
"Calculator - unit converter", "50,000,000+", zenui@asus.com, https://play.google.com/store/apps/details?id=com.asus.calculator
"Free WiFi Passwords and Hotspots by Instabridge", "10,000,000+", support@degoo.com, https://play.google.com/store/apps/details?id=com.instabridge.android
"kika keyboard for Vivo", "10,000,000+", quanyue.liu@kikatech.com, https://play.google.com/store/apps/details?id=com.kikaoem.vivo.qisiemoji.inputmethod
"Samsung Keyboard", "500,000,000+", noreply.sec@samsung.com, https://play.google.com/store/apps/details?id=com.sec.android.inputmethod
"Bukalapak - Jual Beli Online", "10,000,000+", apps@bukalapak.com, https://play.google.com/store/apps/details?id=com.bukalapak.android
"Amazon for Tablets", "10,000,000+", feedback-amazon-app-android-tablet@amazon.com, https://play.google.com/store/apps/details?id=com.amazon.windowshop
"Lazada & RedMart - Online Shopping & Groceries", "100,000,000+", help@lazada.com, https://play.google.com/store/apps/details?id=com.lazada.android
"JD.ID Your Online Shopping Mall", "5,000,000+", cs@jd.id, https://play.google.com/store/apps/details?id=jd.cdyjy.overseas.market.indonesia
"Flipkart Online Shopping App", "100,000,000+", app-feedback@flipkart.com, https://play.google.com/store/apps/details?id=com.flipkart.android
"Honor Store", "10,000,000+", store-app-feedback@hihonor.com, https://play.google.com/store/apps/details?id=com.honor.global
"Wish - Shopping Made Fun", "100,000,000+", support@wish.com, https://play.google.com/store/apps/details?id=com.contextlogic.wish
"Amazon Shopping", "100,000,000+", feedback-amazon-app-android@amazon.com, https://play.google.com/store/apps/details?id=com.amazon.mShop.android.shopping
"Daraz Online Shopping App", "10,000,000+", support.app@daraz.com, https://play.google.com/store/apps/details?id=com.daraz.android
"eBay Online Shopping - Buy and Sell This Summer", "100,000,000+", androidhelp@ebay.com, https://play.google.com/store/apps/details?id=com.ebay.mobile
"Photo Gallery HD & Editor", "1,000,000+", smartchen2015@gmail.com, https://play.google.com/store/apps/details?id=image.photoedit.photogallery
"Photo Editor Pro", "10,000,000+", cameras.ideas@gmail.com, https://play.google.com/store/apps/details?id=photo.editor.photoeditor.photoeditorpro
"Google Photos", "1,000,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.apps.photos
"Moto Camera 2", "10,000,000+", playstor@motorola.com, https://play.google.com/store/apps/details?id=com.motorola.camera2
"One S10 Camera - Galaxy S10 camera style", "1,000,000+", modelzapp2019@gmail.com, https://play.google.com/store/apps/details?id=com.camera.one.s10.camera
"Camera tuner for Moto E5 Play", "5,000,000+", playstor@motorola.com, https://play.google.com/store/apps/details?id=com.motorola.imagertuning_james
"Motorola Camera", "100,000,000+", playstor@motorola.com, https://play.google.com/store/apps/details?id=com.motorola.camera
"Camera360 Lite - Selfie Camera", "10,000,000+", lite@camera360.com, https://play.google.com/store/apps/details?id=camera360.lite.beauty.selfie.camera
"FaceApp", "100,000,000+", support.android@faceapp.com, https://play.google.com/store/apps/details?id=io.faceapp
"BeautyPlus - Easy Photo Editor & Selfie Camera", "100,000,000+", beautyplus@us.meitu.com, https://play.google.com/store/apps/details?id=com.commsource.beautyplus
"球探体育-即时足球比分直播", "100,000+", scoreexplore@gmail.com, https://play.google.com/store/apps/details?id=com.bet007.mobile.score.d
"Gtv Live Sports", "1,000,000+", alexastars88@gmail.com, https://play.google.com/store/apps/details?id=com.gtvlivesportsbd.gtvlive
"U+프로야구", "1,000,000+", uplusbaseball@gmail.com, https://play.google.com/store/apps/details?id=com.uplus.baseballhdtv
"Cricbuzz - Live Cricket Scores & News", "100,000,000+", android@cricbuzz.com, https://play.google.com/store/apps/details?id=com.cricbuzz.android
"AFL Live Official App", "1,000,000+", afl.live@team.telstra.com, https://play.google.com/store/apps/details?id=com.telstra.android.afl
"ScoreCenter Live : All sports", "5,000,000+", scorecenter@tionnet.com, https://play.google.com/store/apps/details?id=com.wisetoto
"Cricbuzz - In Indian Languages", "10,000,000+", android.vernacular@cricbuzz.com, https://play.google.com/store/apps/details?id=com.cricbuzz.android.vernacular
"FotMob - Live Soccer Scores", "10,000,000+", support@fotmob.com, https://play.google.com/store/apps/details?id=com.mobilefootie.wc2010
"All Football - Latest News & Live Scores", "10,000,000+", allfootballapp@gmail.com, https://play.google.com/store/apps/details?id=com.allfootball.news
"Championat", "1,000,000+", support@championat.com, https://play.google.com/store/apps/details?id=ru.ideast.championat
"Good Morning Images", "1,000,000+", omprakashcic@gmail.com, https://play.google.com/store/apps/details?id=com.goodmorning007
"Messenger for Messages, Text and Video Chat", "10,000,000+", help@appyhigh.com, https://play.google.com/store/apps/details?id=messenger.chat.social.messenger
"All Social Networks", "500,000+", optionstudioo@gmail.com, https://play.google.com/store/apps/details?id=com.all.newsocial.network
"The Video Messenger App : Video Messages, Chats", "1,000,000+", messenger.messenger.messanger@gmail.com, https://play.google.com/store/apps/details?id=messenger.messenger.videocall.messenger
"All social media and social network in one app.", "1,000,000+", mohammedalaazakiit@gmail.com, https://play.google.com/store/apps/details?id=com.web_view_mohammed.ad.webview_app
"Samsung Calculator", "500,000,000+", noreply.sec@samsung.com, https://play.google.com/store/apps/details?id=com.sec.android.app.popupcalculator
"VMate Status - Video Status & Status Downloader", "10,000,000+", service@vmate.com, https://play.google.com/store/apps/details?id=com.uc.vmlite
"Web Browser & Fast Explorer", "5,000,000+", smartchen2015@gmail.com, https://play.google.com/store/apps/details?id=fast.explorer.web.browser
"Google", "5,000,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox
"Moto File Manager", "10,000,000+", playstor@motorola.com, https://play.google.com/store/apps/details?id=com.lenovo.FileBrowser2
"Wang VPN ❤️- Free Fast Stable Best VPN Just try it", "500,000+", wangvpn666@gmail.com, https://play.google.com/store/apps/details?id=com.findtheway
"Google Translate", "500,000,000+", translate-android-support@google.com, https://play.google.com/store/apps/details?id=com.google.android.apps.translate
"Camera", "10,000,000+", support.app@hmdglobal.com, https://play.google.com/store/apps/details?id=com.hmdglobal.camera2
"Google Handwriting Input", "10,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.apps.handwriting.ime
"Moto Display", "100,000,000+", playstor@motorola.com, https://play.google.com/store/apps/details?id=com.motorola.motodisplay
"KakaoMap - Map / Navigation", "10,000,000+", maps@kakaocorp.com, https://play.google.com/store/apps/details?id=net.daum.android.map
"App vault", "100,000,000+", global-miui-devadmin@xiaomi.com, https://play.google.com/store/apps/details?id=com.mi.android.globalpersonalassistant
"Maps - Navigate & Explore", "5,000,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.apps.maps
"Google Maps Go - Directions, Traffic & Transit", "100,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.apps.mapslite
"IRCTC Train PNR Status, NTES Rail Running Status", "50,000,000+", trains@ixigo.com, https://play.google.com/store/apps/details?id=com.ixigo.train.ixitrain
"Where Am I?", "1,000,000+", smartmobsolutions@gmail.com, https://play.google.com/store/apps/details?id=com.smartmobsolutions.android.whereami
"IRCTC PNR Status, Live Train Status, Rail Tickets", "10,000,000+", feedback@railyatri.in, https://play.google.com/store/apps/details?id=com.railyatri.in.mobile
"Gojek - Ojek Taxi Booking, Delivery and Payment", "50,000,000+", info@go-jek.com, https://play.google.com/store/apps/details?id=com.gojek.app
"CitybusNWFB", "1,000,000+", webmaster@citybus.com.hk, https://play.google.com/store/apps/details?id=com.nwfb
"Traveloka Book Flight & Hotel", "10,000,000+", cs@traveloka.com, https://play.google.com/store/apps/details?id=com.traveloka.android
"Pak Rail Live - Tracking app of Pakistan Railways", "500,000+", pakraillive@gmail.com, https://play.google.com/store/apps/details?id=com.pakraillive.PakRailLive
"Video Player", "1,000,000+", rotterdam.mobile.tech@gmail.com, https://play.google.com/store/apps/details?id=hd.video.player
"Video Player All Format - Full HD Video Player", "5,000,000+", roxplayer2015@gmail.com, https://play.google.com/store/apps/details?id=com.rocks.music.videoplayer
"Play Tube & Video Tube", "100,000+", thebestapp.mtainc@gmail.com, https://play.google.com/store/apps/details?id=com.tube.video.playtube
"Video Downloader", "50,000,000+", cameras.ideas@gmail.com, https://play.google.com/store/apps/details?id=video.downloader.videodownloader
"Lite Video Tube & Play Tube Music", "500,000+", tubemusic_go@aliyun.com, https://play.google.com/store/apps/details?id=com.mytube.videoplayer.hdtubeplayer
"HD Video Downloader App - 2019", "10,000,000+", northpark.android@gmail.com, https://play.google.com/store/apps/details?id=hd.video.downloader.app.hdvideodownloaderapp
"Video Player All Format - XPlayer", "10,000,000+", cameras.ideas@gmail.com, https://play.google.com/store/apps/details?id=video.player.videoplayer
"Video Downloader - Free Video Downloader app", "5,000,000+", zootroxk@gmail.com, https://play.google.com/store/apps/details?id=com.downloader.videodownloader.hdvideo.anyvideodownloader
"All downloader 2019", "100,000,000+", cameras.ideas@gmail.com, https://play.google.com/store/apps/details?id=all.video.downloader.allvideodownloader
"Local Weather Forecast", "1,000,000+", tools.mobnet@gmail.com, https://play.google.com/store/apps/details?id=tools.weather.forecast
"Weather forecast", "10,000,000+", appleinfo.studio@gmail.com, https://play.google.com/store/apps/details?id=com.chanel.weather.forecast.accu
"Weather today - Weather Forecast Apps 2019", "1,000,000+", Contact@grafibuy.com, https://play.google.com/store/apps/details?id=com.bisoft.live.weather
"気象庁レーダー - JMA 雨 気象 予報 気象庁", "100,000+", lcalcutt@gmail.com, https://play.google.com/store/apps/details?id=com.karrileaf.jprainradar
"觀天氣™", "1,000,000+", getone.info@gmail.com, https://play.google.com/store/apps/details?id=com.getone.getweatherAPP
"Weather Forecast", "1,000,000+", panjiaqiong@gmail.com, https://play.google.com/store/apps/details?id=weather.forecast.barometer.storm.radar
"Info BMKG", "5,000,000+", apps@bmkg.go.id, https://play.google.com/store/apps/details?id=com.Info_BMKG
"Weather forecast", "10,000,000+", hykn.android@gmail.com, https://play.google.com/store/apps/details?id=com.graph.weather.forecast.channel
"MyObservatory (我的天文台)", "1,000,000+", hkoappandroid@hko.gov.hk, https://play.google.com/store/apps/details?id=hko.MyObservatory_v1_0
"Telegram", "100,000,000+", support@telegram.org, https://play.google.com/store/apps/details?id=org.telegram.messenger
"Daily Live Weather Forecast App", "1,000,000+", support@amberweather.com, https://play.google.com/store/apps/details?id=mobi.infolife.ezweather.livewallpaper.forecast.weather.widget.location
"Google Pay: Pay with your phone and send cash", "100,000,000+", google-payments@google.com, https://play.google.com/store/apps/details?id=com.google.android.apps.walletnfcrel
"Google Fit: Health and Activity Tracking", "10,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.apps.fitness
"Shazam", "100,000,000+", android@apple.com, https://play.google.com/store/apps/details?id=com.shazam.android
"Uber", "500,000,000+", support@uber.com, https://play.google.com/store/apps/details?id=com.ubercab
"Google Pinyin Input", "100,000,000+", apps-help@google.com, https://play.google.com/store/apps/details?id=com.google.android.inputmethod.pinyin
"YAZIO Calorie Counter, Nutrition Diary & Diet Plan", "10,000,000+", help@yazio.com, https://play.google.com/store/apps/details?id=com.yazio.android
"Strava: Track Running, Cycling & Swimming", "10,000,000+", support@strava.zendesk.com, https://play.google.com/store/apps/details?id=com.strava
"KKBOX-Free Download & Unlimited Music.Let’s music!", "10,000,000+", service@kkbox.com, https://play.google.com/store/apps/details?id=com.skysoft.kkbox.android
"Fishbrain - local fishing map and forecast app", "5,000,000+", support@fishbrain.com, https://play.google.com/store/apps/details?id=com.fishbrain.app
"Lifesum - Diet Plan, Macro Calculator & Food Diary", "10,000,000+", support@lifesum.com, https://play.google.com/store/apps/details?id=com.sillens.shapeupclub
"Runtastic Running App: Run & Mileage Tracker", "50,000,000+", support.android@runtastic.com, https://play.google.com/store/apps/details?id=com.runtastic.android
"ViewRanger: Trail Maps for Hiking, Biking, Skiing", "1,000,000+", support@viewranger.com, https://play.google.com/store/apps/details?id=com.augmentra.viewranger.android
"Any.do: To do list, Calendar, Reminders & Planner", "10,000,000+", feedback+androidtodo@any.do, https://play.google.com/store/apps/details?id=com.anydo
"Threema", "1,000,000+", support@threema.ch, https://play.google.com/store/apps/details?id=ch.threema.app
"Runtastic Results Fitness & Home Workouts", "10,000,000+", support.android@runtastic.com, https://play.google.com/store/apps/details?id=com.runtastic.android.results.lite
"Easy Voice Recorder Pro", "100,000+", support@digipom.com, https://play.google.com/store/apps/details?id=com.digipom.easyvoicerecorder.pro
"Runtastic PRO Running, Fitness", "1,000,000+", support.android@runtastic.com, https://play.google.com/store/apps/details?id=com.runtastic.android.pro2
"Unified Remote Full", "500,000+", support@unifiedremote.com, https://play.google.com/store/apps/details?id=com.Relmtech.RemotePaid
"Watch Face - Pujie Black for Wear OS & Tizen", "100,000+", info@pujieblack.com, https://play.google.com/store/apps/details?id=com.pujie.wristwear.pujieblack
"Watch Face - Minimal & Elegant for Android Wear OS", "100,000+", academyextreme@gmail.com, https://play.google.com/store/apps/details?id=com.stmp.minimalface
"Password Manager SafeInCloud Pro", "100,000+", support@safe-in-cloud.com, https://play.google.com/store/apps/details?id=com.safeincloud
"File Manager Pro Android TV", "50,000+", support@dworks.io, https://play.google.com/store/apps/details?id=dev.dworks.apps.anexplorer.pro
"Printoid - Remote for OctoPrint [PREMIUM]", "5,000+", printoid.for.octoprint@gmail.com, https://play.google.com/store/apps/details?id=fr.yochi76.printoid.phones.premium
"⌚ Watch Face - Ksana Sweep for Android Wear OS", "50,000+", martin@appglobe.com, https://play.google.com/store/apps/details?id=com.appglobe.watch.face.ksana
"PUBG MOBILE", "100,000,000+", PUBGMOBILE_CS@tencentgames.com, https://play.google.com/store/apps/details?id=com.tencent.ig
"Temple Run 2", "500,000,000+", support-android@imangistudios.com, https://play.google.com/store/apps/details?id=com.imangi.templerun2
"Cover Fire: Shooting Games PRO", "10,000,000+", indiesupport@generagames.com, https://play.google.com/store/apps/details?id=com.generagames.resistance
"Gunship Strike 3D", "50,000,000+", contact@candy-mobile.com, https://play.google.com/store/apps/details?id=com.wordsmobile.gunship
"slither.io", "100,000,000+", team@slither.io, https://play.google.com/store/apps/details?id=air.com.hypah.io.slither
"Modern Strike Online: PRO FPS", "10,000,000+", modernstrikegame@gmail.com, https://play.google.com/store/apps/details?id=com.gamedevltd.modernstrike
"Gangstar Vegas: World of Crime", "50,000,000+", android.support@gameloft.com, https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftGGHM
"MORTAL KOMBAT", "50,000,000+", support@wbgames.com, https://play.google.com/store/apps/details?id=com.wb.goog.mkx
"Super Mario Run", "100,000,000+", supermariorun-support@nintendo.co.jp, https://play.google.com/store/apps/details?id=com.nintendo.zara
"Granny", "100,000,000+", dvloper.apps@gmail.com, https://play.google.com/store/apps/details?id=com.dvloper.granny
"Jewels Legend - Match 3 Puzzle", "10,000,000+", jewellegend@linkdesks.com, https://play.google.com/store/apps/details?id=com.linkdesks.jewellegend
"Street Chaser", "10,000,000+", support@igoldtech.com, https://play.google.com/store/apps/details?id=com.igoldtech.streetchaser
"Hello Neighbor", "5,000,000+", support@tinybuild.com, https://play.google.com/store/apps/details?id=com.tinybuildgames.helloneighbor
"Jewels Star Atlantis Quest", "500,000+", wildfirelei@gmail.com, https://play.google.com/store/apps/details?id=wildfire.jewelstar.atlantisQuest
"Bubble Stack", "10,000+", support@ilyon.net, https://play.google.com/store/apps/details?id=stack.bubble
"Criminal Case", "100,000,000+", help@prettysimplegames.com, https://play.google.com/store/apps/details?id=com.prettysimple.criminalcaseandroid
"Steampunk Bubbles", "10,000+", support@ilyon.net, https://play.google.com/store/apps/details?id=bubble.steampunk
"Stormfall: Saga of Survival", "5,000,000+", survival.support@plarium.com, https://play.google.com/store/apps/details?id=com.pacific.wildlands
"Meena Game", "1,000,000+", hbandhaka@unicef.org, https://play.google.com/store/apps/details?id=org.unicef.meenagame
"Super Bino Go 2", "100,000+", imo@onesoft.com.vn, https://play.google.com/store/apps/details?id=com.superbinogo.jungleboyadventure2
"Crazy Marble", "1,000,000+", momgame@superapk.com, https://play.google.com/store/apps/details?id=com.momgame.marbleblast
"Swordigo", "10,000,000+", playsupport@touchfoo.com, https://play.google.com/store/apps/details?id=com.touchfoo.swordigo
"暗棋2", "1,000,000+", xidea.creator@gmail.com, https://play.google.com/store/apps/details?id=com.xidea.ChineseDarkChess2
"Chinese Chess: Co Tuong/ XiangQi, Online & Offline", "500,000+", hduofungames@outlook.com, https://play.google.com/store/apps/details?id=com.chinesechess.xiangqi.battle
"Dominoes", "10,000,000+", loopgamesinc@gmail.com, https://play.google.com/store/apps/details?id=com.LoopGames.Domino
"Solitaire", "1,000,000+", crosswords2018@gmail.com, https://play.google.com/store/apps/details?id=solitaire.card.games.klondike.solitaire.classic.free
"Checkers", "50,000,000+", help.checkers@mail.ru, https://play.google.com/store/apps/details?id=com.dimcoms.checkers
"暗棋大戰Online", "500,000+", support+darkanm@sohomob.com, https://play.google.com/store/apps/details?id=com.sohomob.battledarkchess
"Mahjong 2019", "500,000+", mahjong2019@gmail.com, https://play.google.com/store/apps/details?id=com.bit.mahjong2019
"Co Tuong Online, Co Up Online - Ziga", "500,000+", zigavn2018@gmail.com, https://play.google.com/store/apps/details?id=ziga.cotuong.coup
"Ludo All Star - Online Classic Board & Dice Game", "5,000,000+", support.ludo@yoozoo.com, https://play.google.com/store/apps/details?id=com.yoozoogames.ludogameallstar
"TongitsXtreme", "1,000,000+", cbballa@gmail.com, https://play.google.com/store/apps/details?id=com.bandoy.tongitsXtreme
"Free Solitaire", "1,000,000+", zarxinihorjok@gmail.com, https://play.google.com/store/apps/details?id=com.free.solitaire.games
"Hokm - حکم‎", "100,000+", blueberry.rescuers@gmail.com, https://play.google.com/store/apps/details?id=com.blueberryrescuers.hokm
"Matatu", "50,000+", ben@kolastudios.com, https://play.google.com/store/apps/details?id=com.namot.matatu
"Chinese Mahjong", "500,000+", joygames888@gmail.com, https://play.google.com/store/apps/details?id=net.joygames.chinamj
"Gaple", "5,000,000+", paragisoft@gmail.com, https://play.google.com/store/apps/details?id=com.paragisoft.gaple
"پاسور حکم‎", "1,000,000+", Developer@8thbit.net, https://play.google.com/store/apps/details?id=ir.doorbash.hokm
"Spider Solitaire", "500,000+", avabytemedia@gmail.com, https://play.google.com/store/apps/details?id=com.avabyte.spidersolitaire
"Bubble Shooter Space", "10,000,000+", support@ilyon.net, https://play.google.com/store/apps/details?id=bubbleshooter.space
"Bubble shooter", "1,000,000+", game@tohsoft.com, https://play.google.com/store/apps/details?id=com.tohsoft.games.bubble.shooter
"Supreme Bubbles", "5,000,000+", support@ilyon.net, https://play.google.com/store/apps/details?id=bubbles.superme
"Match 3 Jewels", "1,000,000+", support@hectopixel.com, https://play.google.com/store/apps/details?id=com.hectopixel.match3
